BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION 
TQCB,2023-03-31,ТАЛАНФБ1P2,RU000A102US0,129.0,4612619.1,99.01,102.12,99.88,99.89,4.6,100.1,11.12,99.01,4608.0,100.1,100.1,,4612619.1,4612619.1,,2024-03-13,241.0,10.74,,,10.5,26.18,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,КировЗд1Р2,RU000A102UZ5,53.0,1399894.0,99.5,100.03,99.87,99.87,3.9,99.85,9.99,99.79,1402.0,99.85,99.85,,1399894.0,1399894.0,,2026-03-12,337.0,10.02,,,9.5,23.68,2024-03-14,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,НафттрнБО3,RU000A102V51,140.0,875998.2,98.62,99.49,98.92,98.92,7.56,99.09,13.26,99.1,884.0,99.09,99.09,,875998.2,875998.2,,2026-02-20,770.0,13.17,,,12.0,9.86,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВИС Ф БП02,RU000A102VK5,84.0,7911463.6,98.38,99.19,99.19,99.08,10.78,98.78,10.4,98.57,8009.0,98.78,98.78,,7911463.6,7911463.6,,2024-03-22,343.0,10.88,,,9.15,22.81,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МТС 18соц.,RU000A102VL3,85.0,868329.9,98.22,98.5,98.39,98.39,1.25,98.34,8.43,98.5,883.0,98.34,98.34,,868329.9,868329.9,,2024-03-22,351.0,8.49,,,6.5,32.41,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГТЛК 2P-01,RU000A102VR0,138.0,11198542.0,94.44,94.74,94.44,94.44,2.37,94.48,12.62,94.74,11853.0,94.48,94.48,,11198542.0,11198542.0,,2036-03-03,509.0,12.59,,,7.85,19.57,2024-09-16,2023-03-31,1000.0,SUR,,12.4726,,2024-09-19,RUB,3
TQCB,2023-03-31,ЭлемЛиз1P3,RU000A102VW0,5.0,8921.6,99.02,99.29,99.02,99.03,1.13,99.13,10.37,99.29,18.0,,98.96,,0.0,1311696.4,,2024-03-19,213.0,10.16,,,8.25,10.28,,2023-03-31,500.0,SUR,,,,,RUB,3
TQCB,2023-03-31,АТОМ БП01,RU000A102VY6,10.0,13105.6,93.4,93.69,93.4,93.4,2.1,93.61,11.49,93.69,14.0,,93.29,,0.0,506578.3,,2026-03-18,974.0,11.4,,,8.5,42.38,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ХКФинБ1P6,RU000A102W68,356.0,9991573.6,96.01,97.96,96.77,96.77,1.85,96.74,11.54,97.34,10328.0,96.74,96.74,,9991573.6,9991573.6,,2024-03-20,345.0,11.58,,,7.5,18.7,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Экспоб Б03,RU000A102WL1,43.0,1522306.6,98.76,99.15,99.15,99.15,19.95,98.98,9.73,98.91,1538.0,98.98,98.98,,1522306.6,1522306.6,,2024-04-03,350.0,9.92,,,8.0,20.16,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГарИнв2P03,RU000A102X18,104.0,2323792.2,98.83,100.22,99.63,99.63,0.86,99.43,11.36,99.57,2337.0,99.43,99.43,,2323792.2,2323792.2,,2024-03-26,347.0,11.59,,,10.5,26.18,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Брус 1P02,RU000A102Y58,492.0,11038795.3,98.36,98.67,98.67,98.67,23.15,98.63,11.49,98.36,11192.0,98.63,98.63,,11038795.3,11038795.3,,2024-04-01,346.0,11.54,,,9.6,23.93,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ЛЕГЕНДА1P4,RU000A102Y66,164.0,2500789.6,92.78,93.94,93.0,93.0,21.81,93.0,16.15,93.0,2689.0,93.0,93.0,,2500789.6,2500789.6,,2025-04-08,504.0,16.15,,,9.95,24.81,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Сбер Sb25R,RU000A102YG7,119.0,4447072.8,95.6,96.29,95.8,95.8,34.49,95.66,9.28,96.02,4649.0,95.66,95.66,,4447072.8,4447072.8,,2026-04-09,972.0,9.33,,,7.45,37.15,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ЯТЭК 1P-2,RU000A102ZH2,87.0,4184138.5,98.31,98.5,98.44,98.44,43.12,98.4,10.64,98.43,4252.0,98.4,98.4,,4184138.5,4184138.5,,2025-04-07,472.0,10.68,,,9.15,45.62,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQRD,2023-03-31,ЭБИС Б1P04,RU000A102ZS9,143.0,32911.7,0.79,0.9,0.8,0.8,26.3,0.83,,0.85,3959.0,,1.46,,0.0,500002.3,,2024-04-09,,0.0,,,12.0,29.92,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,БДеньги-02,RU000A102ZT7,110.0,1163186.9,98.75,99.15,98.91,98.91,9.43,98.99,14.87,98.94,1175.0,98.99,98.99,,1163186.9,1163186.9,,2024-03-28,339.0,14.77,,,12.75,10.48,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,АЛЬФАБ2Р11,RU000A1030D1,29.0,441274.9,98.17,98.35,98.35,98.35,31.64,98.28,8.87,98.19,449.0,,98.24,,0.0,619907.9,,2024-04-18,365.0,8.95,,,7.0,35.1,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ТелХолПБО5,RU000A1030K6,38.0,334514.8,98.91,99.32,99.23,99.23,17.03,98.97,9.51,99.0,338.0,,98.97,,0.0,502792.3,,2024-04-15,363.0,9.79,,,8.4,20.94,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ФЭС-АгроБ2,RU000A1030N0,82.0,616389.1,98.6,100.04,99.9,99.9,21.7,99.58,11.58,99.9,619.0,99.58,99.58,,616389.1,616389.1,,2024-04-17,318.0,11.99,,,11.0,27.42,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МГор72-об,RU000A1030S9,68.0,401157.0,98.0,98.47,98.38,98.38,28.17,98.32,8.34,98.45,408.0,,98.34,,0.0,513353.5,,2024-04-23,372.0,8.4,,,6.55,32.66,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МГор73-об,RU000A1030T7,27.0,137845.8,97.84,99.69,98.37,98.37,30.97,98.46,7.96,99.68,140.0,,97.11,,0.0,502079.1,,2026-04-21,991.0,7.92,,,7.2,35.9,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,ЭконЛиз1Р3,RU000A1030U5,10.0,273915.7,99.95,100.15,100.02,100.02,22.37,99.97,11.98,99.95,274.0,,99.85,,0.0,567124.9,,2024-04-18,359.0,12.03,,,11.5,28.67,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СэтлГрБ1P3,RU000A1030X9,159.0,3361646.9,97.89,98.46,97.9,97.9,16.77,97.92,11.09,98.44,3433.0,97.92,97.92,,3361646.9,3361646.9,,2024-04-17,364.0,11.06,,,8.5,21.19,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РН БАНК1Р8,RU000A1030Y7,22.0,373627.3,97.53,98.8,98.11,98.11,32.44,98.32,9.52,97.54,380.0,,98.24,,0.0,525571.1,,2024-04-23,369.0,9.3,,,7.4,37.1,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МВ ФИН 1Р1,RU000A103117,304.0,4854208.9,99.41,99.64,99.55,99.55,32.4,99.51,17.86,99.41,4878.0,99.51,99.51,,4854208.9,4854208.9,,2024-04-18,20.0,18.84,,,7.3,36.4,2023-04-20,2023-03-31,1000.0,SUR,,11.9079,,2023-04-25,RUB,3
TQCB,2023-03-31,ИАДОМ Б1P7,RU000A103125,16.0,80679.09,91.82,92.05,92.03,92.03,0.33,91.99,9.9739,92.05,149.0,,91.59,,0.0,500456.05,,2049-06-28,1110.0,0.0,,,6.9,10.24,2031-06-28,2023-03-31,588.63,SUR,,,,,RUB,3
TQCB,2023-03-31,Новотр 1Р2,RU000A103133,65.0,4148562.4,96.6,96.95,96.73,96.73,17.8,96.7,11.33,96.95,4290.0,96.7,96.7,,4148562.4,4148562.4,,2026-04-16,708.0,11.34,,,9.15,22.81,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС412,RU000A1031G2,1.0,835000.0,83.5,83.5,83.5,83.5,,83.5,,83.5,1000.0,,82.96,,0.0,21887376.0,,2026-05-25,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ИАДОМ Б1P8,RU000A1031K4,2.0,4714.17,90.52,90.55,90.55,90.54,7.68,90.54,9.9977,90.52,8.0,,91.45,,0.0,505748.78,,2051-04-28,1309.0,0.0,,,6.95,11.15,2034-10-28,2023-03-31,650.85,SUR,,,,,RUB,3
TQCB,2023-03-31,ВЭБ1P-26,RU000A1031U3,4.0,5615.5,93.58,93.6,93.6,93.59,34.97,93.59,10.0,93.58,6.0,,93.19,,0.0,501347.5,,2028-04-18,1483.0,10.01,,,8.13,40.54,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,Маныч01,RU000A1032D7,78.0,509173.5,98.83,99.28,99.02,99.06,20.71,99.06,13.26,98.84,514.0,99.06,99.06,,509173.5,509173.5,,2025-04-25,557.0,13.23,,,12.0,29.92,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,Солтон Б1,RU000A1032J4,42.0,91972.9,103.31,103.38,103.34,103.35,3.56,103.34,10.02,103.31,89.0,,103.21,,0.0,502643.0,,2024-04-14,357.0,10.02,,,13.0,10.68,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВТБРКС01,RU000A1032P1,1836.0,105327593.6,91.41,92.37,91.69,91.69,6.58,91.7,12.66,92.32,114865.0,91.7,91.7,,105327593.6,105327593.6,,2030-12-01,797.0,12.65,,,8.0,6.79,2025-09-01,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,ЛИТАНА 1P1,RU000A1032S5,160.0,1412595.5,96.14,97.5,97.48,97.33,20.66,97.22,16.5,96.83,1453.0,97.22,97.22,,1412595.5,1412595.5,,2024-05-01,369.0,16.8,,,13.0,32.41,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ТЕХЛиз 1P4,RU000A1032X5,256.0,1432514.4,89.75,90.49,90.45,90.45,8.25,90.21,15.93,89.75,1588.0,90.21,90.21,,1432514.4,1432514.4,,2026-04-16,887.0,16.06,,,10.75,8.84,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Систем1P20,RU000A103372,24.0,148285.3,94.03,94.55,94.55,94.47,31.9,94.45,10.56,94.38,157.0,,94.28,,0.0,566626.8,,2031-04-30,986.0,10.6,,,8.2,40.89,2026-05-06,2023-03-31,1000.0,SUR,,10.4859,,2026-05-11,RUB,3
TQCB,2023-03-31,Якут-35015,RU000A1033B9,2.0,4274.19,94.98,94.99,94.99,94.98,8.22,94.98,9.27,94.98,5.0,,94.81,,0.0,540138.15,,2028-05-08,1103.0,9.27,,,7.25,16.27,,2023-03-31,900.0,SUR,,,,,RUB,3
TQIR,2023-03-31,ТрансМ БП2,RU000A1033X3,16.0,124918.4,100.4,100.9,100.86,100.86,7.48,100.74,12.73,100.88,124.0,,100.67,,0.0,500352.2,,2024-05-03,331.0,12.88,,,13.0,10.68,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МГор74-об,RU000A1033Z8,144.0,2133401.8,90.65,90.93,90.91,90.91,25.68,90.9,9.9,90.9,2347.0,90.9,90.9,,2133401.8,2133401.8,,2028-05-18,1535.0,9.9,,,7.38,36.8,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,МаниМен 02,RU000A103406,55.0,1206289.4,96.58,97.0,96.9,96.9,6.85,96.74,16.78,96.88,1247.0,96.74,96.74,,1206289.4,1206289.4,,2024-05-04,373.0,16.97,,,12.5,10.27,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РедСофт2P2,RU000A103414,7.0,51470.5,100.88,100.97,100.88,100.88,12.96,100.92,10.54,100.9,51.0,,100.84,,0.0,502200.2,,2024-05-16,388.0,10.5,,,11.0,27.42,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,ГрупПро1P1,RU000A103455,53.0,253519.6,100.51,101.53,100.99,100.81,5.26,101.0,11.61,101.3,251.0,,100.92,,0.0,500576.4,,2024-05-08,379.0,11.6,,,12.0,9.86,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВТБ Б1-219,RU000A103497,11.0,521563.2,87.31,89.0,89.0,87.66,0.03,87.66,9.7,87.31,595.0,87.66,87.66,,521563.2,521563.2,,2024-07-06,463.0,11.03,,,0.01,0.05,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Европлн1Р2,RU000A1034J0,54.0,178687.93,98.32,98.86,98.74,98.74,5.61,98.59,10.29,98.85,290.0,,98.52,,0.0,504294.9,,2024-05-17,223.0,10.56,,,7.8,12.15,,2023-03-31,625.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВсИнстрБО4,RU000A1034M4,35.0,231736.2,99.0,99.59,99.0,99.0,10.47,99.03,11.18,99.06,234.0,,98.98,,0.0,562220.9,,2024-05-20,395.0,11.15,,,9.8,24.43,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВТБСУБТ1-5,RU000A1034P7,2.0,11350000.0,56.5,57.0,56.5,56.5,,50.19,,57.0,2.0,54.79,54.87,,60270000.0,54870000.0,,,,0.0,,,0.0,0.0,,2023-03-31,10000000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МТС-Банк01,RU000A1034T9,112.0,5718116.7,99.76,99.92,99.91,99.91,26.13,99.84,8.16,99.9,5727.0,99.84,99.84,,5718116.7,5718116.7,,2023-05-24,54.0,8.69,,,7.45,37.15,,2023-03-31,1000.0,SUR,,,7.4522,,RUB,3
TQCB,2023-03-31,ЛТрейд 1P3,RU000A1034X1,83.0,400430.9,94.5,95.53,94.85,94.88,4.22,94.89,14.19,95.3,422.0,,94.94,,0.0,503196.5,,2026-04-30,829.0,14.17,,,11.0,9.04,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС445,RU000A103539,1.0,3556000.0,88.9,88.9,88.9,88.9,,88.9,,88.9,4000.0,,88.27,,0.0,16753520.0,,2026-06-24,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СТМ 1P1,RU000A1035D0,60.0,484547.0,98.34,98.63,98.49,98.49,27.96,98.49,9.73,98.49,492.0,,98.49,,0.0,500309.7,,2024-05-24,399.0,9.73,,,8.1,40.39,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РЕСОЛизБП1,RU000A1035H1,1.0,19140.0,95.7,95.7,95.7,95.7,26.96,95.7,10.53,95.7,20.0,,,,0.0,0.0,,2031-05-19,718.0,10.53,,,8.0,39.89,2025-05-26,2023-03-31,1000.0,SUR,,10.4505,,2025-05-29,RUB,3
TQCB,2023-03-31,ОткрФКБП08,RU000A1035Y6,11.0,1665821.8,99.35,99.65,99.65,99.65,22.6,99.57,9.4,99.46,1673.0,99.57,99.57,,1665821.8,1665821.8,,2026-06-04,69.0,9.88,,,7.3,36.4,2023-06-08,2023-03-31,1000.0,SUR,,8.2508,,2023-06-14,RUB,3
TQCB,2023-03-31,ЭНИКА 1Р02,RU000A103604,36.0,127388.7,97.39,97.76,97.64,97.64,9.94,97.62,15.73,97.39,145.0,,97.45,,0.0,504328.5,,2026-05-26,471.0,15.75,,,13.0,29.17,,2023-03-31,900.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Сбер Sb27R,RU000A103661,144.0,9923811.2,94.7,96.25,95.3,95.3,20.68,95.38,9.33,95.38,10404.0,95.38,95.38,,9923811.2,9923811.2,,2026-06-15,1040.0,9.29,,,7.4,36.9,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,АЛЬФАБ2Р12,RU000A1036E6,59.0,5150421.1,97.84,98.3,98.26,98.26,23.12,98.16,8.92,98.12,5247.0,98.16,98.16,,5150421.1,5150421.1,,2024-06-04,412.0,9.01,,,7.15,35.85,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РСХБ2Р6RIB,RU000A1036F3,14.0,97741.5,99.5,99.98,99.6,99.6,2.41,99.74,7.75,99.5,98.0,,99.57,,0.0,560581.8,,2023-06-16,77.0,7.01,,,5.5,4.67,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Магнит2Р04,RU000A1036H9,7.0,37348.0,98.26,98.38,98.27,98.27,23.37,98.28,8.83,98.38,38.0,,98.2,,0.0,506717.2,,2024-05-29,406.0,8.82,,,7.05,35.15,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Магнит1P05,RU000A1036M9,27.0,2821555.1,98.43,99.47,98.45,98.45,23.37,98.52,8.65,99.04,2864.0,98.52,98.52,,2821555.1,2821555.1,,2024-05-29,406.0,8.58,,,7.05,35.15,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВитаЛ 1Р03,RU000A1036X6,73.0,924119.1,98.36,99.49,99.39,99.39,7.95,98.84,10.98,98.76,935.0,98.84,98.84,,924119.1,924119.1,,2025-05-29,404.0,11.54,,,10.0,24.93,2024-05-30,2023-03-31,1000.0,SUR,,10.7257,,2024-06-06,RUB,3
TQCB,2023-03-31,ХКФБанкБ04,RU000A103760,68.0,3185429.9,92.97,94.47,94.4,94.4,5.48,94.27,10.48,92.97,3379.0,94.27,94.27,,3185429.9,3185429.9,,2026-06-01,1024.0,10.53,,,8.0,19.95,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,УрожайБО02,RU000A1037C8,24.0,309775.9,101.55,102.35,102.11,102.01,7.56,102.24,9.92,102.15,303.0,,102.15,,0.0,819249.6,,2024-06-04,407.0,9.79,,,11.5,28.67,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,СИЛ 1P03,RU000A1037E4,18.0,17880.73,98.65,99.93,98.9,99.25,0.31,99.34,11.63,99.01,32.0,,98.91,,0.0,501400.76,,2025-05-17,389.0,11.16,,,10.0,4.62,,2023-03-31,562.5,SUR,,,,,RUB,3
TQCB,2023-03-31,БифТек1P1,RU000A1037L9,88.0,1146044.9,99.79,99.94,99.79,99.81,7.4,99.83,13.02,99.79,1148.0,99.83,99.83,,1146044.9,1146044.9,,2024-06-04,67.0,12.77,,,11.25,28.05,2023-06-06,2023-03-31,1000.0,SUR,,11.8564,,2023-06-09,RUB,3
TQCB,2023-03-31,С-ИнновБП2,RU000A1037S4,24.0,188397.6,100.07,100.34,100.29,100.29,6.93,100.21,9.63,100.33,188.0,,100.12,,0.0,500600.0,,2023-06-07,68.0,10.12,,,11.0,27.42,,2023-03-31,1000.0,SUR,,,8.8581,,RUB,3
TQCB,2023-03-31,ЭТС 1Р04,RU000A103828,115.0,3096010.17,96.82,97.23,97.15,97.15,4.77,96.97,12.71,97.23,3996.0,96.97,96.97,,3096010.17,3096010.17,,2025-06-05,478.0,12.87,,,9.9,19.72,,2023-03-31,799.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ТрансмхПБ6,RU000A1038D4,43.0,72393.4,96.5,96.71,96.5,96.5,24.7,96.52,9.56,96.71,75.0,,96.33,,0.0,640579.6,,2026-06-05,1021.0,9.55,,,8.05,40.14,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ПСБ 3P-05,RU000A1038F9,7.0,39583.9,98.89,98.97,98.96,98.92,23.32,98.96,8.71,98.96,40.0,,98.81,,0.0,562224.3,,2024-06-07,414.0,8.71,,,7.6,37.9,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГТЛК 1P-20,RU000A1038M5,18.0,383905.4,95.34,95.76,95.55,95.55,3.44,95.5,12.44,95.76,402.0,,95.5,,0.0,1131670.4,,2036-05-28,421.0,12.49,,,7.85,19.57,2024-06-12,2023-03-31,1000.0,SUR,,12.2051,,2024-06-17,RUB,3
TQCB,2023-03-31,реСторБ1Р1,RU000A103935,164.0,1139588.6,94.5,95.05,94.91,94.91,3.33,94.89,13.37,95.02,1201.0,94.89,94.89,,1139588.6,1139588.6,,2024-06-13,422.0,13.39,,,8.1,20.19,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Аэрофл БО1,RU000A103943,260.0,4774717.3,95.11,95.7,95.55,95.55,3.43,95.42,10.38,95.53,5004.0,95.42,95.42,,4774717.3,4774717.3,,2026-06-11,1030.0,10.43,,,8.35,20.82,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Атомэнпр01,RU000A103AT8,34.0,3348321.9,94.48,95.88,95.64,95.64,20.14,95.56,9.3,95.86,3504.0,95.56,95.56,,3348321.9,3348321.9,,2026-06-19,1042.0,9.33,,,7.5,37.4,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Татнхим 02,RU000A103B05,11.0,123404.6,101.07,101.16,101.16,101.16,13.56,101.15,10.29,101.15,122.0,,101.15,,0.0,500707.0,,2024-06-08,380.0,10.3,,,11.0,18.08,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВТБ Б1-231,RU000A103BE8,124.0,1478941.4,98.67,99.3,99.1,99.1,0.0,99.06,8.53,99.23,1493.0,99.06,99.06,,1478941.4,1478941.4,,2024-06-28,439.0,8.57,,,7.5,18.7,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,КруизБО-01,RU000A103C04,9.0,62034.8,99.98,100.39,100.0,100.0,2.3,100.06,12.68,100.39,62.0,,99.46,,0.0,504275.7,,2025-06-11,572.0,12.64,,,12.0,9.86,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ПИК К 1P4,RU000A103C46,250.0,29651955.2,99.96,100.0,99.97,99.97,0.0,99.98,8.59,99.97,29659.0,99.98,99.98,,29651955.2,29651955.2,,2023-06-30,91.0,8.54,,,8.2,20.44,,2023-03-31,1000.0,SUR,,,8.0471,,RUB,3
TQCB,2023-03-31,РЕСОЛиБП11,RU000A103C53,24.0,345033.1,97.4,97.93,97.68,97.68,21.32,97.47,10.85,97.65,354.0,,97.52,,0.0,504194.5,,2031-06-20,433.0,11.05,,,8.55,42.63,2024-06-28,2023-03-31,1000.0,SUR,,10.6596,,2024-07-03,RUB,3
TQCB,2023-03-31,Систем1P21,RU000A103C95,155.0,11860045.2,93.46,94.78,93.65,93.65,20.25,93.68,11.05,94.21,12660.0,93.68,93.68,,11860045.2,11860045.2,,2031-06-23,1036.0,11.04,,,8.4,41.88,2026-06-29,2023-03-31,1000.0,SUR,,10.9928,,2026-07-02,RUB,3
TQCB,2023-03-31,Дельта1Р01,RU000A103CD8,80.0,551447.4,97.51,98.4,97.98,97.97,25.32,97.95,13.65,98.05,563.0,97.95,97.95,,551447.4,551447.4,,2024-07-01,301.0,13.69,,,10.5,26.18,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,Займер 02,RU000A103CW8,68.0,671381.0,97.72,98.63,98.61,98.6,0.35,98.44,15.71,98.56,682.0,98.44,98.44,,671381.0,671381.0,,2024-06-22,269.0,15.99,,,12.75,10.48,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ИА ТБ1А,RU000A103D37,682.0,2288494.19,99.13,99.36,99.25,99.25,0.58,99.24,11.84,99.13,6905.0,99.24,99.24,,2288494.19,2288494.19,,2034-03-23,84.0,11.89,,,7.9,6.65,2023-06-23,2023-03-31,333.98,SUR,,,,,RUB,3
TQIR,2023-03-31,МигКр 01К,RU000A103DA2,53.0,179612.88,98.65,99.28,99.25,99.25,5.8,99.12,14.33,99.05,302.0,,99.03,,0.0,503909.09,,2024-06-26,209.0,14.57,,,12.25,6.44,,2023-03-31,640.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ОткрБРСО3,RU000A103DB0,3.0,44280.0,41.0,41.0,41.0,41.0,,41.0,,41.0,108.0,,50.63,,0.0,651159.1,,2024-07-22,,0.0,,,16.0,36.82,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Башкорт21,RU000A103DN5,10.0,12598.8,96.06,97.13,96.7,96.7,16.77,96.91,9.56,96.06,13.0,,96.52,,0.0,579141.1,,2026-07-07,775.0,9.45,,,7.65,19.07,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,КАМАЗ БОП8,RU000A103DP0,53.0,2687527.9,99.99,100.04,100.03,100.03,18.42,100.02,8.43,100.0,2687.0,100.02,100.02,,2687527.9,2687527.9,,2023-07-10,99.0,8.47,,,8.3,20.69,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СибурХ Б03,RU000A103DS4,12.0,36728.0,95.8,97.24,96.4,96.4,16.77,96.65,9.67,95.8,38.0,,96.98,,0.0,1017351.4,,2031-07-01,764.0,9.53,,,7.65,38.15,2025-07-08,2023-03-31,1000.0,SUR,,9.593,,2025-07-11,RUB,3
TQCB,2023-03-31,ИСКЧ БО01,RU000A103DT2,27.0,255422.9,102.7,103.5,103.5,103.5,23.27,102.99,9.83,102.73,248.0,,102.87,,0.0,535961.2,,2026-07-08,1003.0,10.03,,,10.75,26.8,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Росбанк2P9,RU000A103DU0,36.0,4003902.1,99.15,99.83,99.83,99.83,16.03,99.28,8.32,99.55,4033.0,99.28,99.28,,4003902.1,4003902.1,,2023-07-15,106.0,10.42,,,7.6,38.1,,2023-03-31,1000.0,SUR,,,7.8506,,RUB,3
TQIR,2023-03-31,БЭЛТИ БОП4,RU000A103DY2,53.0,443014.9,97.91,98.5,98.3,98.3,8.39,98.23,13.94,98.08,451.0,,98.2,,0.0,504747.1,,2027-02-13,719.0,13.98,,,12.25,10.07,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Ростел2P6R,RU000A103EZ7,5.0,89280.0,96.0,96.0,96.0,96.0,14.77,96.0,9.34,96.0,93.0,96.0,96.0,,4803602.1,4791122.3,,2026-07-17,1068.0,9.34,,,7.7,38.39,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ЦППК 1P-03,RU000A103F27,55.0,1826608.2,99.16,99.29,99.22,99.22,18.74,99.22,10.39,99.18,1841.0,99.22,99.22,,1826608.2,1826608.2,,2024-07-17,450.0,10.39,,,9.5,47.37,,2023-03-31,1000.0,SUR,,,,,RUB,3
